fin_de_semana,hora_date,linea,estacion,total
True,18,LineaC,Constitucion,1949.75
True,18,LineaC,Diagonal Norte,81.0
True,18,LineaC,General San Martin,129.0
True,18,LineaC,Independencia,224.57142857142858
True,18,LineaC,Lavalle,238.0
True,18,LineaC,Mariano Moreno,110.85714285714286
True,18,LineaC,Retiro,1150.125
True,18,LineaC,San Juan,164.14285714285714
True,18,LineaD,9 de julio,159.42857142857142
True,18,LineaD,AgÃÂ¼ero,265.375
True,18,LineaD,Bulnes,617.8571428571429
True,18,LineaD,Callao,316.2857142857143
True,18,LineaD,Catedral,491.75
True,18,LineaD,Congreso de Tucuman,751.125
True,18,LineaD,Facultad de Medicina,233.75
True,18,LineaD,Jose Hernandez,299.375
True,18,LineaD,Juramento,722.5
True,18,LineaD,Ministro Carranza,291.125
True,18,LineaD,Olleros,375.25
True,18,LineaD,Palermo,799.625
True,18,LineaD,Plaza Italia,1057.4285714285713
True,18,LineaD,Pueyrredon.D,185.375
True,18,LineaD,Scalabrini Ortiz,398.625
True,18,LineaD,Tribunales,449.14285714285717
True,18,LineaE,Avenida La Plata,151.28571428571428
True,18,LineaE,Boedo,154.14285714285714
True,18,LineaE,Bolivar,271.0
True,18,LineaE,Catalinas,62.75
True,18,LineaE,Correo Central,303.57142857142856
True,18,LineaE,Emilio Mitre,160.14285714285714
True,18,LineaE,Entre Rios,118.57142857142857
True,18,LineaE,General Belgrano,76.71428571428571
True,18,LineaE,Independencia.H,152.85714285714286
True,18,LineaE,Jose Maria Moreno,113.0
True,18,LineaE,Jujuy,116.14285714285714
True,18,LineaE,Medalla Milagrosa,46.714285714285715
True,18,LineaE,Pichincha,81.42857142857143
True,18,LineaE,Pza. de los Virreyes,182.42857142857142
True,18,LineaE,Retiro E,170.42857142857142
True,18,LineaE,San Jose,74.85714285714286
True,18,LineaE,Urquiza,84.71428571428571
True,18,LineaE,Varela,57.142857142857146
True,18,LineaH,Caseros,120.75
True,18,LineaH,Cordoba,132.625
True,18,LineaH,Corrientes,158.625
True,18,LineaH,Facultad de Derecho,411.0
True,18,LineaH,Hospitales,178.625
True,18,LineaH,Humberto I,149.25
True,18,LineaH,Inclan,136.375
True,18,LineaH,Las Heras,566.5714285714286
True,18,LineaH,Once,411.5
True,18,LineaH,Patricios,237.375
True,18,LineaH,Santa Fe,265.0
True,18,LineaH,Venezuela,178.25
True,19,LineaA,Acoyte,470.2857142857143
True,19,LineaA,Alberti,144.28571428571428
True,19,LineaA,Carabobo,300.2857142857143
True,19,LineaA,Castro Barros,293.57142857142856
True,19,LineaA,Congreso,358.375
True,19,LineaA,Flores,276.14285714285717
True,19,LineaA,Lima,461.0
True,19,LineaA,Loria,242.0
True,19,LineaA,Pasco,74.28571428571429
True,19,LineaA,Peru,328.2857142857143
True,19,LineaA,Piedras,213.14285714285714
True,19,LineaA,Plaza Miserere,340.75
True,19,LineaA,Plaza de Mayo,399.0
True,19,LineaA,Primera Junta,280.75
True,19,LineaA,Puan,166.42857142857142
True,19,LineaA,Rio de Janeiro,305.2857142857143
True,19,LineaA,Saenz PeÃÂ±a ,307.14285714285717
True,19,LineaA,San Pedrito,487.57142857142856
True,19,LineaB,Angel Gallardo,559.7142857142857
True,19,LineaB,Callao.B,668.5714285714286
True,19,LineaB,Carlos Gardel,1270.857142857143
True,19,LineaB,Carlos Pellegrini,763.5
True,19,LineaB,Dorrego,319.57142857142856
True,19,LineaB,Echeverria,198.14285714285714
True,19,LineaB,Federico Lacroze,578.5
True,19,LineaB,Florida,604.8571428571429
True,19,LineaB,Leandro N. Alem,666.5714285714286
True,19,LineaB,Los Incas,266.85714285714283
True,19,LineaB,Malabia,641.8571428571429
True,19,LineaB,Medrano,498.0
True,19,LineaB,Pasteur,222.0
True,19,LineaB,Pueyrredon,314.7142857142857
True,19,LineaB,Rosas,758.8571428571429
True,19,LineaB,Tronador,124.14285714285714
True,19,LineaB,Uruguay,686.2857142857143
True,19,LineaC,Avenida de Mayo,299.42857142857144
True,19,LineaC,Constitucion,2306.285714285714
True,19,LineaC,Diagonal Norte,67.71428571428571
True,19,LineaC,General San Martin,193.42857142857142
True,19,LineaC,Independencia,236.33333333333334
True,19,LineaC,Lavalle,201.33333333333334
True,19,LineaC,Mariano Moreno,126.28571428571429
True,19,LineaC,Retiro,1342.4285714285713
True,19,LineaC,San Juan,147.71428571428572
True,19,LineaD,9 de julio,113.25
True,19,LineaD,AgÃÂ¼ero,294.7142857142857
True,19,LineaD,Bulnes,673.2857142857143
True,19,LineaD,Callao,438.2857142857143
True,19,LineaD,Catedral,629.1428571428571
True,19,LineaD,Congreso de Tucuman,833.0
True,19,LineaD,Facultad de Medicina,280.14285714285717
True,19,LineaD,Jose Hernandez,307.2857142857143
True,19,LineaD,Juramento,831.8571428571429
True,19,LineaD,Ministro Carranza,350.2857142857143
True,19,LineaD,Olleros,389.625
True,19,LineaD,Palermo,968.5714285714286
True,19,LineaD,Plaza Italia,988.7142857142857
True,19,LineaD,Pueyrredon.D,211.28571428571428
True,19,LineaD,Scalabrini Ortiz,469.57142857142856
True,19,LineaD,Tribunales,191.14285714285714
True,19,LineaE,Avenida La Plata,132.57142857142858
True,19,LineaE,Boedo,161.57142857142858
True,19,LineaE,Bolivar,336.85714285714283
True,19,LineaE,Catalinas,60.625
True,19,LineaE,Correo Central,412.85714285714283
True,19,LineaE,Emilio Mitre,170.0
True,19,LineaE,Entre Rios,123.42857142857143
True,19,LineaE,General Belgrano,91.85714285714286
True,19,LineaE,Independencia.H,169.14285714285714
True,19,LineaE,Jose Maria Moreno,115.28571428571429
True,19,LineaE,Jujuy,107.0
True,19,LineaE,Medalla Milagrosa,54.142857142857146
True,19,LineaE,Pichincha,69.71428571428571
True,19,LineaE,Pza. de los Virreyes,163.14285714285714
True,19,LineaE,Retiro E,167.85714285714286
True,19,LineaE,San Jose,75.57142857142857
True,19,LineaE,Urquiza,82.0
True,19,LineaE,Varela,51.857142857142854
True,19,LineaH,Caseros,126.71428571428571
True,19,LineaH,Cordoba,159.14285714285714
True,19,LineaH,Corrientes,179.28571428571428
True,19,LineaH,Facultad de Derecho,396.14285714285717
True,19,LineaH,Hospitales,203.0
True,19,LineaH,Humberto I,187.71428571428572
True,19,LineaH,Inclan,155.28571428571428
True,19,LineaH,Las Heras,600.4285714285714
True,19,LineaH,Once,448.7142857142857
True,19,LineaH,Patricios,263.0
True,19,LineaH,Santa Fe,374.42857142857144
True,19,LineaH,Venezuela,172.71428571428572
True,20,LineaA,Acoyte,414.2857142857143
True,20,LineaA,Alberti,148.57142857142858
True,20,LineaA,Carabobo,289.57142857142856
True,20,LineaA,Castro Barros,251.57142857142858
True,20,LineaA,Congreso,358.14285714285717
True,20,LineaA,Flores,254.42857142857142
True,20,LineaA,Lima,258.0
True,20,LineaA,Loria,204.85714285714286
True,20,LineaA,Pasco,60.0
True,20,LineaA,Peru,241.71428571428572
True,20,LineaA,Piedras,98.0
True,20,LineaA,Plaza Miserere,282.875
True,20,LineaA,Plaza de Mayo,303.85714285714283
True,20,LineaA,Primera Junta,283.85714285714283
True,20,LineaA,Puan,139.14285714285714
True,20,LineaA,Rio de Janeiro,264.42857142857144
True,20,LineaA,Saenz PeÃÂ±a ,182.14285714285714
True,20,LineaA,San Pedrito,366.2857142857143
True,20,LineaB,Angel Gallardo,399.85714285714283
True,20,LineaB,Callao.B,621.1428571428571
True,20,LineaB,Carlos Gardel,1089.857142857143
True,20,LineaB,Carlos Pellegrini,709.5714285714286
True,20,LineaB,Dorrego,239.71428571428572
True,20,LineaB,Echeverria,175.28571428571428
True,20,LineaB,Federico Lacroze,525.0
True,20,LineaB,Florida,387.0
True,20,LineaB,Leandro N. Alem,727.5714285714286
True,20,LineaB,Los Incas,235.57142857142858
True,20,LineaB,Malabia,580.5714285714286
True,20,LineaB,Medrano,446.375
True,20,LineaB,Pasteur,228.0
True,20,LineaB,Pueyrredon,228.85714285714286
True,20,LineaB,Rosas,717.1428571428571
True,20,LineaB,Tronador,112.14285714285714
True,20,LineaB,Uruguay,431.42857142857144
True,20,LineaC,Avenida de Mayo,177.0
True,20,LineaC,Constitucion,1706.7142857142858
True,20,LineaC,Diagonal Norte,54.857142857142854
True,20,LineaC,General San Martin,129.85714285714286
True,20,LineaC,Independencia,194.16666666666666
True,20,LineaC,Lavalle,173.28571428571428
True,20,LineaC,Mariano Moreno,95.14285714285714
True,20,LineaC,Retiro,1157.0
True,20,LineaC,San Juan,102.71428571428571
True,20,LineaD,9 de julio,99.75
True,20,LineaD,AgÃÂ¼ero,297.85714285714283
True,20,LineaD,Bulnes,618.7142857142857
True,20,LineaD,Callao,401.14285714285717
True,20,LineaD,Catedral,371.42857142857144
True,20,LineaD,Congreso de Tucuman,878.0
True,20,LineaD,Facultad de Medicina,226.42857142857142
True,20,LineaD,Jose Hernandez,349.7142857142857
True,20,LineaD,Juramento,884.8571428571429
True,20,LineaD,Ministro Carranza,289.14285714285717
True,20,LineaD,Olleros,381.0
True,20,LineaD,Palermo,775.2857142857143
True,20,LineaD,Plaza Italia,732.2857142857143
True,20,LineaD,Pueyrredon.D,228.57142857142858
True,20,LineaD,Scalabrini Ortiz,399.57142857142856
True,20,LineaD,Tribunales,167.57142857142858
True,20,LineaE,Avenida La Plata,132.57142857142858
True,20,LineaE,Boedo,146.28571428571428
True,20,LineaE,Bolivar,214.42857142857142
True,20,LineaE,Catalinas,47.285714285714285
True,20,LineaE,Correo Central,302.57142857142856
True,20,LineaE,Emilio Mitre,145.28571428571428
True,20,LineaE,Entre Rios,112.42857142857143
True,20,LineaE,General Belgrano,61.142857142857146
True,20,LineaE,Independencia.H,120.71428571428571
True,20,LineaE,Jose Maria Moreno,102.14285714285714
True,20,LineaE,Jujuy,105.42857142857143
True,20,LineaE,Medalla Milagrosa,37.142857142857146
True,20,LineaE,Pichincha,60.714285714285715
True,20,LineaE,Pza. de los Virreyes,136.71428571428572
True,20,LineaE,Retiro E,170.71428571428572
True,20,LineaE,San Jose,72.42857142857143
True,20,LineaE,Urquiza,74.28571428571429
True,20,LineaE,Varela,44.142857142857146
True,20,LineaH,Caseros,112.85714285714286
True,20,LineaH,Cordoba,141.57142857142858
True,20,LineaH,Corrientes,167.42857142857142
True,20,LineaH,Facultad de Derecho,231.71428571428572
True,20,LineaH,Hospitales,166.14285714285714
True,20,LineaH,Humberto I,156.71428571428572
True,20,LineaH,Inclan,129.57142857142858
True,20,LineaH,Las Heras,555.4285714285714
True,20,LineaH,Once,389.7142857142857
True,20,LineaH,Patricios,179.0
True,20,LineaH,Santa Fe,390.42857142857144
True,20,LineaH,Venezuela,140.85714285714286
True,21,LineaA,Acoyte,251.28571428571428
True,21,LineaA,Alberti,84.71428571428571
True,21,LineaA,Carabobo,188.71428571428572
True,21,LineaA,Castro Barros,172.71428571428572
True,21,LineaA,Congreso,253.0
True,21,LineaA,Flores,171.71428571428572
True,21,LineaA,Lima,147.14285714285714
True,21,LineaA,Loria,153.71428571428572
True,21,LineaA,Pasco,37.0
True,21,LineaA,Peru,143.0
True,21,LineaA,Piedras,71.71428571428571
True,21,LineaA,Plaza Miserere,229.375
True,21,LineaA,Plaza de Mayo,176.0
True,21,LineaA,Primera Junta,191.42857142857142
True,21,LineaA,Puan,96.71428571428571
True,21,LineaA,Rio de Janeiro,164.28571428571428
True,21,LineaA,Saenz PeÃÂ±a ,133.85714285714286
True,21,LineaA,San Pedrito,256.2857142857143
True,21,LineaB,Angel Gallardo,291.85714285714283
True,21,LineaB,Callao.B,358.42857142857144
True,21,LineaB,Carlos Gardel,902.8571428571429
True,21,LineaB,Carlos Pellegrini,705.0
True,21,LineaB,Dorrego,148.0
True,21,LineaB,Echeverria,98.0
True,21,LineaB,Federico Lacroze,384.625
True,21,LineaB,Florida,217.0
True,21,LineaB,Leandro N. Alem,470.14285714285717
True,21,LineaB,Los Incas,166.71428571428572
True,21,LineaB,Malabia,358.0
True,21,LineaB,Medrano,373.7142857142857
True,21,LineaB,Pasteur,128.28571428571428
True,21,LineaB,Pueyrredon,140.71428571428572
True,21,LineaB,Rosas,402.625
True,21,LineaB,Tronador,78.14285714285714
True,21,LineaB,Uruguay,285.2857142857143
True,21,LineaC,Avenida de Mayo,123.14285714285714
True,21,LineaC,Constitucion,1401.857142857143
True,21,LineaC,Diagonal Norte,58.714285714285715
True,21,LineaC,General San Martin,79.85714285714286
True,21,LineaC,Independencia,143.85714285714286
True,21,LineaC,Lavalle,161.57142857142858
True,21,LineaC,Mariano Moreno,66.14285714285714
True,21,LineaC,Retiro,795.5714285714286
True,21,LineaC,San Juan,84.85714285714286
True,21,LineaD,9 de julio,86.875
True,21,LineaD,AgÃÂ¼ero,203.71428571428572
True,21,LineaD,Bulnes,467.42857142857144
True,21,LineaD,Callao,233.28571428571428
True,21,LineaD,Catedral,167.75
True,21,LineaD,Congreso de Tucuman,484.7142857142857
True,21,LineaD,Facultad de Medicina,140.42857142857142
True,21,LineaD,Jose Hernandez,176.57142857142858
True,21,LineaD,Juramento,455.85714285714283
True,21,LineaD,Ministro Carranza,207.28571428571428
True,21,LineaD,Olleros,253.25
True,21,LineaD,Palermo,573.8571428571429
True,21,LineaD,Plaza Italia,533.2857142857143
True,21,LineaD,Pueyrredon.D,161.0
True,21,LineaD,Scalabrini Ortiz,266.85714285714283
True,21,LineaD,Tribunales,151.71428571428572
True,21,LineaE,Avenida La Plata,87.57142857142857
True,21,LineaE,Boedo,96.85714285714286
True,21,LineaE,Bolivar,134.42857142857142
True,21,LineaE,Catalinas,27.625
True,21,LineaE,Correo Central,272.85714285714283
True,21,LineaE,Emilio Mitre,79.71428571428571
True,21,LineaE,Entre Rios,85.85714285714286
True,21,LineaE,General Belgrano,34.57142857142857
True,21,LineaE,Independencia.H,80.85714285714286
True,21,LineaE,Jose Maria Moreno,70.0
True,21,LineaE,Jujuy,71.42857142857143
True,21,LineaE,Medalla Milagrosa,26.857142857142858
True,21,LineaE,Pichincha,39.857142857142854
True,21,LineaE,Pza. de los Virreyes,74.14285714285714
True,21,LineaE,Retiro E,99.71428571428571
True,21,LineaE,San Jose,44.42857142857143
True,21,LineaE,Urquiza,63.142857142857146
True,21,LineaE,Varela,24.285714285714285
True,21,LineaH,Caseros,63.42857142857143
True,21,LineaH,Cordoba,117.14285714285714
True,21,LineaH,Corrientes,101.71428571428571
True,21,LineaH,Facultad de Derecho,140.85714285714286
True,21,LineaH,Hospitales,101.28571428571429
True,21,LineaH,Humberto I,110.28571428571429
True,21,LineaH,Inclan,87.14285714285714
True,21,LineaH,Las Heras,384.85714285714283
True,21,LineaH,Once,286.2857142857143
True,21,LineaH,Patricios,134.0
True,21,LineaH,Santa Fe,242.85714285714286
True,21,LineaH,Venezuela,107.85714285714286
True,22,LineaA,Acoyte,90.375
True,22,LineaA,Alberti,44.42857142857143
True,22,LineaA,Carabobo,65.71428571428571
True,22,LineaA,Castro Barros,71.0
True,22,LineaA,Congreso,125.71428571428571
True,22,LineaA,Flores,70.14285714285714
True,22,LineaA,Lima,83.0
True,22,LineaA,Loria,67.71428571428571
True,22,LineaA,Pasco,18.285714285714285
True,22,LineaA,Peru,57.714285714285715
True,22,LineaA,Piedras,34.142857142857146
True,22,LineaA,Plaza Miserere,95.75
True,22,LineaA,Plaza de Mayo,83.71428571428571
True,22,LineaA,Primera Junta,79.42857142857143
True,22,LineaA,Puan,36.714285714285715
True,22,LineaA,Rio de Janeiro,81.85714285714286
True,22,LineaA,Saenz PeÃÂ±a ,65.14285714285714
True,22,LineaA,San Pedrito,110.0
True,22,LineaB,Angel Gallardo,101.875
True,22,LineaB,Callao.B,163.0
True,22,LineaB,Carlos Gardel,487.625
True,22,LineaB,Carlos Pellegrini,356.375
True,22,LineaB,Dorrego,76.0
True,22,LineaB,Echeverria,40.333333333333336
True,22,LineaB,Federico Lacroze,142.375
True,22,LineaB,Florida,64.75
True,22,LineaB,Leandro N. Alem,168.875
True,22,LineaB,Los Incas,48.142857142857146
True,22,LineaB,Malabia,152.42857142857142
True,22,LineaB,Medrano,127.375
True,22,LineaB,Pasteur,46.75
True,22,LineaB,Pueyrredon,49.125
True,22,LineaB,Rosas,148.83333333333334
True,22,LineaB,Tronador,31.25
True,22,LineaB,Uruguay,190.625
True,22,LineaC,Avenida de Mayo,34.57142857142857
True,22,LineaC,Constitucion,377.57142857142856
True,22,LineaC,Diagonal Norte,22.625
True,22,LineaC,General San Martin,26.142857142857142
True,22,LineaC,Independencia,63.0
True,22,LineaC,Lavalle,58.857142857142854
True,22,LineaC,Mariano Moreno,27.857142857142858
True,22,LineaC,Retiro,225.875
True,22,LineaC,San Juan,38.714285714285715
True,22,LineaD,9 de julio,44.875
True,22,LineaD,AgÃÂ¼ero,83.28571428571429
True,22,LineaD,Bulnes,236.57142857142858
True,22,LineaD,Callao,84.85714285714286
True,22,LineaD,Catedral,59.5
True,22,LineaD,Congreso de Tucuman,143.42857142857142
True,22,LineaD,Facultad de Medicina,52.875
True,22,LineaD,Jose Hernandez,63.75
True,22,LineaD,Juramento,108.75
True,22,LineaD,Ministro Carranza,75.0
True,22,LineaD,Olleros,73.125
True,22,LineaD,Palermo,189.28571428571428
True,22,LineaD,Plaza Italia,114.625
True,22,LineaD,Pueyrredon.D,70.28571428571429
True,22,LineaD,Scalabrini Ortiz,110.42857142857143
True,22,LineaD,Tribunales,109.28571428571429
True,22,LineaE,Avenida La Plata,33.125
True,22,LineaE,Boedo,34.375
True,22,LineaE,Bolivar,45.0
True,22,LineaE,Catalinas,18.25
True,22,LineaE,Correo Central,60.0
True,22,LineaE,Emilio Mitre,41.57142857142857
True,22,LineaE,Entre Rios,33.125
True,22,LineaE,General Belgrano,19.125
True,22,LineaE,Independencia.H,33.25
True,22,LineaE,Jose Maria Moreno,27.428571428571427
True,22,LineaE,Jujuy,30.125
True,22,LineaE,Medalla Milagrosa,10.8
True,22,LineaE,Pichincha,17.5
True,22,LineaE,Pza. de los Virreyes,28.428571428571427
True,22,LineaE,Retiro E,34.625
True,22,LineaE,San Jose,17.857142857142858
True,22,LineaE,Urquiza,25.0
True,22,LineaE,Varela,8.5
True,22,LineaH,Caseros,30.285714285714285
True,22,LineaH,Cordoba,59.714285714285715
True,22,LineaH,Corrientes,64.85714285714286
True,22,LineaH,Facultad de Derecho,49.0
True,22,LineaH,Hospitales,38.42857142857143
True,22,LineaH,Humberto I,59.0
True,22,LineaH,Inclan,58.57142857142857
True,22,LineaH,Las Heras,243.0
True,22,LineaH,Once,154.85714285714286
True,22,LineaH,Patricios,64.14285714285714
True,22,LineaH,Santa Fe,106.57142857142857
True,22,LineaH,Venezuela,43.285714285714285
True,23,LineaA,Acoyte,32.5
True,23,LineaA,Alberti,27.0
True,23,LineaA,Carabobo,36.0
True,23,LineaA,Castro Barros,24.333333333333332
True,23,LineaA,Congreso,70.0
True,23,LineaA,Flores,27.5
True,23,LineaA,Lima,60.0
True,23,LineaA,Loria,32.333333333333336
True,23,LineaA,Pasco,6.0
True,23,LineaA,Peru,23.5
True,23,LineaA,Piedras,37.666666666666664
True,23,LineaA,Plaza Miserere,24.428571428571427
True,23,LineaA,Plaza de Mayo,61.666666666666664
True,23,LineaA,Primera Junta,27.5
True,23,LineaA,Puan,13.5
True,23,LineaA,Rio de Janeiro,23.75
True,23,LineaA,Saenz PeÃÂ±a ,34.333333333333336
True,23,LineaA,San Pedrito,44.0
True,23,LineaB,Angel Gallardo,42.5
True,23,LineaB,Callao.B,129.0
True,23,LineaB,Carlos Gardel,209.33333333333334
True,23,LineaB,Carlos Pellegrini,203.0
True,23,LineaB,Dorrego,25.333333333333332
True,23,LineaB,Echeverria,18.666666666666668
True,23,LineaB,Federico Lacroze,66.6
True,23,LineaB,Florida,39.2
True,23,LineaB,Leandro N. Alem,218.33333333333334
True,23,LineaB,Los Incas,34.0
True,23,LineaB,Malabia,50.0
True,23,LineaB,Medrano,69.33333333333333
True,23,LineaB,Pasteur,38.666666666666664
True,23,LineaB,Pueyrredon,27.333333333333332
True,23,LineaB,Rosas,20.428571428571427
True,23,LineaB,Tronador,19.0
True,23,LineaB,Uruguay,161.66666666666666
True,23,LineaC,Avenida de Mayo,23.666666666666668
True,23,LineaC,Constitucion,97.0
True,23,LineaC,Diagonal Norte,12.666666666666666
True,23,LineaC,General San Martin,16.0
True,23,LineaC,Independencia,24.0
True,23,LineaC,Lavalle,20.0
True,23,LineaC,Mariano Moreno,12.666666666666666
True,23,LineaC,Retiro,82.0
True,23,LineaC,San Juan,15.666666666666666
True,23,LineaD,9 de julio,32.666666666666664
True,23,LineaD,AgÃÂ¼ero,41.333333333333336
True,23,LineaD,Bulnes,69.0
True,23,LineaD,Callao,41.5
True,23,LineaD,Catedral,37.75
True,23,LineaD,Congreso de Tucuman,25.166666666666668
True,23,LineaD,Facultad de Medicina,25.333333333333332
True,23,LineaD,Jose Hernandez,17.166666666666668
True,23,LineaD,Juramento,59.333333333333336
True,23,LineaD,Ministro Carranza,35.666666666666664
True,23,LineaD,Olleros,46.333333333333336
True,23,LineaD,Palermo,62.666666666666664
True,23,LineaD,Plaza Italia,69.66666666666667
True,23,LineaD,Pueyrredon.D,18.8
True,23,LineaD,Scalabrini Ortiz,57.333333333333336
True,23,LineaD,Tribunales,58.333333333333336
True,23,LineaE,Avenida La Plata,16.25
True,23,LineaE,Boedo,11.6
True,23,LineaE,Bolivar,31.0
True,23,LineaE,Catalinas,8.333333333333334
True,23,LineaE,Correo Central,31.75
True,23,LineaE,Emilio Mitre,9.0
True,23,LineaE,Entre Rios,20.666666666666668
True,23,LineaE,General Belgrano,10.666666666666666
True,23,LineaE,Independencia.H,15.333333333333334
True,23,LineaE,Jose Maria Moreno,7.6
True,23,LineaE,Jujuy,18.333333333333332
True,23,LineaE,Medalla Milagrosa,3.0
True,23,LineaE,Pichincha,9.666666666666666
True,23,LineaE,Pza. de los Virreyes,8.75
True,23,LineaE,Retiro E,11.8
True,23,LineaE,San Jose,7.666666666666667
True,23,LineaE,Urquiza,8.333333333333334
True,23,LineaE,Varela,5.0
True,23,LineaH,Caseros,15.666666666666666
True,23,LineaH,Cordoba,23.666666666666668
True,23,LineaH,Corrientes,23.25
True,23,LineaH,Facultad de Derecho,25.0
True,23,LineaH,Hospitales,14.666666666666666
True,23,LineaH,Humberto I,28.0
True,23,LineaH,Inclan,28.333333333333332
True,23,LineaH,Las Heras,80.5
True,23,LineaH,Once,52.0
True,23,LineaH,Patricios,29.666666666666668
True,23,LineaH,Santa Fe,50.666666666666664
True,23,LineaH,Venezuela,13.666666666666666
